id,observed_at_utc,latitude,longitude,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause,year
454e1efb-cd08-40ff-8058-87121293e6e4,2022-09-23,33.780008,-84.396511,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2022
d3a09509-040e-422b-bbd3-72ea8b6fee34,2022-09-23,33.779715,-84.396672,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2022
e306df0f-3091-4998-ad4a-d9fbff16e3c9,2022-09-23,33.779748,-84.396686,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2022
5f17901f-670f-47fd-8809-10e8dfcf81e7,2022-09-23,33.777353,-84.397372,Mourning Dove,Zenaida macroura,moudov,ADULT,UNKNOWN,DEAD,collision with building/structure,2022
cdd331c8-7f5a-4b08-90c3-8d7d2867c8ea,2022-09-23,33.777049,-84.397386,Mourning Dove,Zenaida macroura,moudov,ADULT,UNKNOWN,DEAD,collision with building/structure,2022
325c7ebe-2ecb-45a3-a1c1-f9e2bd9b68d1,2022-09-25,33.777214,-84.394923,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,unknown,2022
eb794165-1165-464b-bf40-2867f159246c,2022-09-26,33.773962,-84.396254,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,2022
87efb1b7-1cb1-4fc1-8a2d-d8a8558964bd,2022-09-26,33.779525,-84.396603,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,unknown,2022
5beef1b1-96d2-4da9-8ef2-914c9003f818,2022-09-26,33.775387,-84.397022,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2022
979c6a3c-3b26-47f0-9df7-e2ceadcdeaee,2022-09-27,33.772136,-84.394055,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown,2022
c7666f2d-5d56-4192-b3e0-38327e2722f3,2022-09-27,33.777679,-84.40378,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,2022
96f4ac40-2377-4fcd-9484-f85cf045856d,2022-09-28,33.775264,-84.399768,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2022
8c481bd9-923d-4a6e-9ad2-26e3731c148d,2022-09-28,33.775806,-84.387471,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,unknown,2022
ee475d38-eebc-46a2-811f-01689d09a464,2022-09-29,33.775172,-84.401682,warbler sp. (Parulidae sp.),Parulidae sp.,warble,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2022
a98661df-3dee-4e75-8daf-7d630c38f557,2022-09-29,33.779931,-84.3963,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,unknown,2022
b799fb93-ce3b-4b0c-b254-56fec9c0ce5b,2022-09-29,33.775265,-84.39961,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,2022
6e9dbb22-f6bb-4aa9-9712-3c2f5a8aac5a,2022-09-30,33.775214,-84.399618,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,collision with building/structure,2022
