id,observed_at_utc,latitude,longitude,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause,year
6f9f992e-9834-47ed-90de-0d2fcc068fd4,2023-09-19,33.779996,-84.396694,Tennessee Warbler,Leiothlypis peregrina,tenwar,ADULT,UNKNOWN,DEAD,collision with building/structure,2023
43d5d1ae-3448-4bf0-a6e3-4d245286b589,2023-09-20,33.778819,-84.399721,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2023
f78e8dca-d691-4fbf-862e-dcf0e0ba9ab4,2023-09-20,33.777024,-84.396211,Northern Parula,Setophaga americana,norpar,JUVENILE,MALE,DEAD,collision with building/structure,2023
e128ed96-4c62-4bbb-a23c-38495d69e773,2023-09-20,33.774532,-84.395685,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2023
23e49d6f-95e1-4901-90ba-4f72c2fb147a,2023-09-21,33.779395,-84.404136,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,2023
15b148a4-446d-4b1d-a359-5fdf4fef1203,2023-09-21,33.774416,-84.396624,Northern Waterthrush,Parkesia noveboracensis,norwat,ADULT,UNKNOWN,DEAD,collision with building/structure,2023
7212b4d8-2e25-4bc2-a57b-269a85b8b350,2023-09-22,33.779375,-84.396905,Scarlet Tanager,Piranga olivacea,scatan,ADULT,FEMALE,DEAD,collision with building/structure,2023
48f98cdb-4411-436b-a7c1-b9a154401f07,2023-09-25,33.780015,-84.396586,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,2023
aab5d395-6fc7-4394-a192-843cacfd7918,2023-09-26,33.778866,-84.397247,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2023
93f524f8-c1cc-497e-94bb-ffebe958745c,2023-09-26,33.780064,-84.39676,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,collision with building/structure,2023
10f8fbec-f660-4c8b-ac61-4d6d749c97ab,2023-09-27,33.777007,-84.396254,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,2023
3d80d59e-837a-4224-a274-e6864cb26533,2023-09-28,33.774944,-84.401705,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,unknown,2023
e94c7de1-cf5d-4df5-879c-7a07149246b0,2023-10-02,33.778826,-84.399904,Scarlet Tanager,Piranga olivacea,scatan,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2023
