id,observed_at_utc,latitude,longitude,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause,year
4923b892-4e3a-493f-b2d5-c9ae126eca45,2024-10-08,33.774536,-84.395884,Northern Waterthrush,Parkesia noveboracensis,norwat,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
15a72c35-0d0a-4a52-b66b-295e438bc8e3,2024-10-09,33.780048,-84.396645,Yellow-rumped Warbler,Setophaga coronata,yerwar,ADULT,MALE,DEAD,collision with building/structure,2024
85862394-60e4-4452-919e-914c678dacab,2024-10-09,33.776095,-84.398808,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
4f8c52a9-7f05-4a68-9523-5f0bf7afaf9d,2024-10-09,33.778329,-84.400925,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
1c5cf665-d63a-475b-a324-41da4e2ff986,2024-10-09,33.77865,-84.396243,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
e4a18c22-5e0d-45a0-a02e-752e1865c85e,2024-10-10,33.777703,-84.404158,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,2024
da4b845d-6c45-41cf-99f3-6c396823d5be,2024-10-11,33.778336,-84.396943,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
3d7b4b54-8e2f-4442-9a6d-331c4eaddd15,2024-10-11,33.779559,-84.396545,Tennessee Warbler,Leiothlypis peregrina,tenwar,ADULT,UNKNOWN,DEAD,collision with building/structure,2024
330ba684-ede7-4b58-b8b1-5d2da38bb736,2024-10-11,33.77999,-84.396683,Ruby-crowned Kinglet,Regulus calendula,ruckin,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
52761df1-9abe-4282-9fa3-1520935f3793,2024-10-12,33.780077,-84.396587,Yellow-bellied Sapsucker,Sphyrapicus varius,yebsap,UNKNOWN,MALE,DEAD,collision with building/structure,2024
7b53f6c0-8a67-4208-b662-96180ed0175c,2024-10-12,33.77999,-84.396658,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,MALE,DEAD,collision with building/structure,2024
2b2cd291-4187-4ce9-9462-d8d36b941370,2024-10-14,33.779875,-84.40378,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure,2024
c4978f48-c5f8-41e5-9e74-70512dd80c62,2024-10-14,33.78004,-84.396798,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
76600057-083f-410e-8240-a77cbd5aa82a,2024-10-14,33.779906,-84.396563,Eastern Towhee,Pipilo erythrophthalmus,eastow,UNKNOWN,FEMALE,DEAD,collision with building/structure,2024
393def15-2341-420e-a773-1b894d7b9c35,2024-10-14,33.779736,-84.396706,Indigo Bunting,Passerina cyanea,indbun,JUVENILE,UNKNOWN,DEAD,collision with building/structure,2024
a49595fa-da78-4e0d-b50f-9a7fa4d7bc20,2024-10-16,33.776326,-84.388167,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
dd6a7346-9f2a-49e8-8712-c06dd1a6ce30,2024-10-16,33.774398,-84.395779,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,ADULT,MALE,DEAD,collision with building/structure,2024
c4a5d730-7e0a-4f7b-9c82-43897176c4c6,2024-10-16,33.774398,-84.395779,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
33813807-410b-4aff-b925-df236658d065,2024-10-16,33.774398,-84.395779,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure,2024
df2b6a1a-be10-4c6d-b166-3e8620b8439e,2024-10-16,33.77546,-84.401989,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,INJURED,collision with building/structure,2024
7ecda573-6f0b-4ead-bf3a-e6024d8e8499,2024-10-18,33.775593,-84.397225,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
9c9c445d-29bf-4181-8cfe-88774c460f9b,2024-10-18,33.774398,-84.395779,Northern Parula,Setophaga americana,norpar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
1b8df3d9-ea9d-432f-842e-f20ec2e32725,2024-10-20,33.779985,-84.396899,Brown Thrasher,Toxostoma rufum,brnthr,ADULT,UNKNOWN,DEAD,collision with building/structure,2024
ec31e751-da37-4027-a702-a6ac97626254,2024-10-21,33.776015,-84.395417,Catharus sp.,Catharus sp.,cathus,UNKNOWN,UNKNOWN,DEAD,unknown,2024
c5779cde-a8ae-4380-8da4-5b0c2df7d3d2,2024-10-21,33.779875,-84.396634,Orange-crowned Warbler,Leiothlypis celata,orcwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
b1ffa355-e963-4151-8a7a-6cb96046bbd3,2024-10-22,33.78001,-84.396293,Hermit Thrush,Catharus guttatus,herthr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
48cf50eb-4445-4971-90b3-faad3f89740b,2024-10-22,33.774597,-84.401645,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
14dcf3c8-055c-4137-8ef0-d1e80b0e9f89,2024-10-22,33.779882,-84.396643,Yellow-bellied Sapsucker,Sphyrapicus varius,yebsap,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
b06f061c-a090-44e7-ad49-9b401970d25b,2024-10-22,33.781115,-84.39774,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
7710450c-d353-41b5-9c87-486a16f57181,2024-10-23,33.778577,-84.397067,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
77d29bde-6087-44be-b3c6-62b8e574b357,2024-10-23,33.774033,-84.398585,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
74910fa7-737b-4036-86ae-b3d4bca0dd7d,2024-10-24,33.774489,-84.399054,unknown,unknown,,ADULT,UNKNOWN,INJURED,collision with building/structure,2024
8b0d1923-c6d3-49eb-b910-90dae499759b,2024-10-29,33.779932,-84.396683,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
bf5b5cdc-1c64-41d7-a05c-6bfa29618f43,2024-10-29,33.780005,-84.396656,White-throated Sparrow,Zonotrichia albicollis,whtspa,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
408a481f-8420-430a-9671-9ab20a71cb0e,2024-10-30,33.774216,-84.395447,Cape May Warbler,Setophaga tigrina,camwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,2024
